283,Player,-7.2
284,Paul Berridge,-7.4
285,Grant Mudie,-7.5
286,William Philpott,-7.5
287,Chris Archibald,-8.1
288,Declan Waters,-8.2
289,Ben Smith,-8.3
290,Ethan Leach,-8.4
291,Jake Powis,-8.4
292,Conor McNama,-8.6
293,Dave Carter,-8.8
294,Luke Whitehead,-8.9
295,Stephen Smith,-9.2
296,Stuart Hodges,-9.8
297,Simon Partridge,-9.8
298,James Houston,-10.6
299,Jon Cann,-10.8
300,Sam Watson,-10.9
301,Luke Evans,-11.0
302,Neil Peckett,-11.1
303,Adam Martin,-11.7
304,Shaun Lang,-12.1
305,Ben Gomm,-12.2
306,Josh Cann,-12.3
307,Tim Martin,-12.8
308,Dave Busse,-12.8
309,Angus Brain,-13.5
310,Wayne Rendell,-13.7
311,Martyn Furnival,-13.8
312,Matt Clarke,-14.0
313,John Dorrian,-14.2
314,Paul Whitehead,-14.3
315,Michael Browning,-14.6
316,Hamid Khabbazan,-14.9
317,Simon Froley,-15.0
318,Obaid Bin,-15.1
319,Ben Price,-15.4
320,Jack McQuiggin,-15.4
321,Anthony Poole,-15.5
322,Andrew Hodges,-15.6
323,Mark Mitzman,-15.7
324,Travis Kelly,-15.8
325,Keirran Wilson,-15.9
326,Miles Hewitt,-15.9
327,Dominic Hook,-16.2
328,Daniel Elkington,-16.2
329,Ade Thompson,-16.3
330,Craig Carlton,-16.4
331,William Morris,-16.6
332,Lewis Sloan,-16.9
333,Jack Maiden,-17.0
334,Matt Willis,-17.2
335,John Greene,-17.5
336,Tom Holmes,-17.5
337,Ross Howard,-17.6
338,Gary Pollock,-17.7
339,Luke Power,-18.0
340,Duncan Woods,-18.2
341,Will Pollock,-18.3
342,Stuart Millar,-18.9
343,Pete Bradley,-18.9
344,Matthew Ward,-19.0
345,Jason Hodgekinson,-19.7
346,Dave Roberts,-20.1
347,Ben Bailey,-20.2
348,Adrian Downey,-20.3
349,Bryn Roberts,-20.7
350,Scott Smith,-20.9
351,Lee Whitely,-20.9
352,Tom Bridges,-21.1
353,Johnny Armstrong,-21.1
354,Thomas Blaxall,-21.2
355,Graham Shirley,-21.6
356,Jenny Lyons,-21.7
357,Andy Mackay,-22.2
358,James Eveleigh,-22.5
359,Keith Baggott,-22.6
360,Alex McGee,-22.7
361,Alex Johnson,-22.9
362,Alessandro Leto,-23.0
363,Tom Hewitt,-23.0
364,Jamie White,-23.1
365,Tom Gilboy,-23.6
366,Matthew Walker,-23.8
367,Nigel Barham,-23.9
368,Tom Bailey,-23.9
369,Evan White,-24.3
370,Reece West,-24.7
371,Stevie Kilmister,-24.9
372,David Thompson,-24.9
373,Mark Pinnington,-24.9
374,Tim Bland,-25.5
375,Glen Caldecott,-26.1
376,Ian Tong,-26.3
377,Gabriele Sosso,-26.9
378,Jamie Muscroft,-27.0
379,Chris Nellis,-27.2
380,Matt Dawson,-27.6
381,Ric Ellis,-27.8
382,Stephen Ramage,-27.9
383,Jack Davenport,-28.2
384,Thomas Hamilton,-28.4
385,Jane Slater,-28.4
386,Tom Landy,-28.5
387,Ian Ralph,-28.5
388,Gareth Parfitt,-28.6
389,Callum Watson,-28.7
390,Chris Elliot,-28.8
391,Carl Smith,-29.0
392,Lyndon Sinclair,-29.0
393,David Fulbrook,-30.1
394,Rob Boyce,-30.2
395,Des Brennan,-30.4
396,Tim Pearce,-30.5
397,Dave Knatt,-30.6
398,Jack Carruthers,-30.6
399,Wil Johnson,-31.0
400,Erik Bews,-31.1
401,Matt Robinson,-31.4
402,Reuben Beard,-31.9
403,Steve Wren,-32.0
404,Barry White,-32.0
405,Lee Downes,-32.2
406,Steven Lumsdale,-32.7
407,Colin Mather,-33.0
408,Thomas Lawler,-33.3
409,Mike Parker,-33.3
410,Phil Dodd,-33.4
411,Iain Hunter,-34.0
412,Grant Fraser,-34.1
413,Garry Marshall,-34.2
414,Graeme Davidson,-34.7
415,Christine Coram,-34.8
416,Samuel Green,-35.2
417,Gareth Ravenscroft,-35.5
418,Edward Hamon,-35.7
419,Kyle Staton,-36.2
420,Shane Kingston,-36.9
421,James Thompson,-37.0
422,Matthew Austen,-37.9
423,Dan Barwick,-38.0
424,Phillip Jenkins,-38.5
425,Joshua Richards,-40.1
426,James Beeden,-40.2
427,Patrick O'Sullivan,-41.0
428,Katalin Fekete,-41.1
429,Keith Winquist,-42.1
430,Rob Wales,-42.2
431,Gavin Dorrigan,-42.3
432,Keith Ball,-43.5
433,Sam Freeman,-44.4
434,Kev Harrington,-45.2
435,Alun Haines,-47.2
436,Martin Laughlin,-53.1
